text,index
트위터 하느라 공부 안 해서 화남 트위터를 안 해면 인생이 노잼임,2
와 나 컨디션 심각하게 저조한 듯 지나가는 사람이 쳐다봤는데 입밖으로 뭘꼴아봐 라고 내뱉을 뻔 했음 그때 머릿속도 확 열 올랐음 머리 아파 빡쳐,2
개비싸다고 솔까 돈 먹으려는거 눈에 뻔히 보이는데 로테도 같고 굿즈 묶어서 파는것도 돈먹으려고 그런거고 그냥 다 빡침,2
불의를 보면 강경하게 맞서면서도 설양과 아천에게 효성진은 언제나 다정하고 친절하기 그지없었음 평소의 사근사근한 말투와는 다르게 짜증 난다는 듯 울컥해서 날카롭게 쏘아붙이는 효성진은 낯설기 그지없었음 설양을,2
반곱슬 너무 빡쳐 머리가 이게 뭐야,2
아까 학교 갈때 시간 정도 노래 듣고 실기실 도착했을때 배터리 거의 다 됬다고 삐빅 거리는 소리를 내가 들어야 해 완전히 충전 됬으면 시간도 더 쓸 수 있는건데 고작 한시간 쓰고 그 소리를 들어야 되냐고 진짜 얼척없어 존나 빡쳐 씨발,2
불의를 보면 강경하게 맞서면서도 설양과 아천에게 효성진은 언제나 다정하고 친절하기 그지없었음 평소의 사근사근한 말투와는 다르게 짜증 난다는 듯 울컥해서 날카롭게 쏘아붙이는 효성진은 낯설기 그지없었음 설양을 추격해올때도 그의,2
청록바위성배가 젤 빡쳐,2
금 녹 하세요 보즈야상자도 나한테 금 녹 줌 화남 금 파 나 금 하 주라고 이쉑들아,2
난 소속사가 제일 빡쳐 멤 소식도 없고 낼 컴백하는 멤 프로모도 뭐도 암것도 없음 당장 낼 컴백인데 뭐라도 해야될거 아냐 글고 한명은 오늘 갔어 오늘 공식적인 글 하나라도 올려야되는거 아니냐,2
너무 잘생겨서 화남,2
그르니까 안그래도 빡치는데 팔로창도 난리나서 더 화남,2
내가 겪은 일처럼 기억하는 장면들이 다른 영화에 들어가있는 거 보니까 너무 슬프다고 감독은 같지만 아니 감독이 같아서 더 빡쳐 프리퀄로 입이나 털지 말든가,2
호드 비나 게부라 리트한 횟수로 세어봄 근데 빡치긴 비나코억이 젤 빡침,2
진 심 왜 보내는 것임 디엠보다 더 빡쳐 디엠은 확인이라도 하지,2
저도 신고하고 차단 먹였어요 진짜 깜놀했네 뭘 검색해서 멘션한건지도 몰겠어요 짜증,2
화남 씨 망할 기계야 던져버릴까 죽여볼랑 죽여볼랑,2
아 먹어버렸어 아 짜증 나 근데 할머니가 주신 거라 어쩔 수 없었어 짜증 난다 아 배불러서 기분 좆같아 아 미세먼지 씹새 때문에 공원 나가기도 좀 그래 아 좆 같다 진짜 내일부터 안 먹어야지,2
선회면 원래 있었는데 만원 때문에 한 발 양보했다 뭐 이런 걸로 이해해도 되냐 탈락제도 만원 불공정 안내 다 빡쳐 엠넷 개놈들아,2
아니 근데 최근에 알계들 좀 많았는데 짜증나는게 전부다 덥에 없다거나 걔네 성격에 가 있으면 이미 알려졌겠지라거나 혅죄랑 이랑 사귄다는 새끼 에휴 도 있었는데 빡침 아니,2
으으 요즘 북마크 제대로 안 되서 빡침,2
대충 최신화까지 보고 정주행하면 안히원 입 터는 거 엄청 같잖아 보이 는데 여전히 빡침 아 닭껍질 너어는 진짜 바다에 수장시켜야,2
착한 척하는 게 짜증 나서 어디까지 하나 보려고 설마 네가 베프 위한답시고 나랑 사귀는 척까지 할까 싶었지,2
짜증 안 나니까 호모새끼랑 노닥거리지 말고 답장해,2
또 시작이네 다같이 쓰는 기숙사에다가 안 그래도 방음 안 되는데 일주일 내내 저녁부터 새벽까지 큰 소리로 통화하는 거 진짜 너무 화나,2
또 보니까 또 화남 기분나쁘시면 그냥 지워주세요는 무슨 삽소리만 적어놓고서 기분 나쁘면 없던 일로 하래,2
개나빳어 진짜 나도 뽑앗어야만 뭐냐고 진자 이런 근데 귀여워서 더 빡침,2
얘를 이루는 선 하나하나가 너무 예뻐서 화남,2
이럴때 너무 짜증,2
나같아도 빡침 애새끼들이 정신 안차리고 지랄함,2
한지우 이제 장갑 안끼는거 화남 제작진들한테 제정신이냐고 믿고싶어,2
밀사연애 나 진짜 옛날부터 써보고싶었던글 사생팬인데 데뷔초 때부터 혅재오빠 사수니 근디 나만알고 잇던 스케줄인거임 자꾸쫒아와서오빠 존나 빡침 그래서 나한테 와서 뺨 갈기더니작작 쫒아오라고 씨발련아함,2
근데 인정하고 자기 감정에 몸을 맡긴 에슾과 다르게 마들렌이 엄청 당황하고 뚝딱댈 것 같닼 마들렌이 기억하는 에슾은 하지마라 말걸지 마라 아는 척 하지 마라 등등 눈쌀 찌푸리는 모습 디폴트 큰소리 치고 화내고 짜증 가득한 표정이여서,2
신석연 원가놈들 다 짜증 아니 지 아들놈탓이지 엄한데 분풀이야,2
토우지 피지컬이랑 인상 때문에 잘못 걸렸다 싶은 놈들 백이면 백 다 그냥 죄송하다고 건성으로 사과하고 후다닥 자리 피하는데 한두 번 반복되니까 진짜 묘하게 기분 더러운 토우지가 보고 싶어 질투인 듯 아닌 듯,2
헐 이렇게 빻은것도 쓰면서 왜 김빵훈 김피헉 고딩섹스임신썰은 왜 안써줭,2
방금 네가 분명히 입술로 그렇게 말했지 짜증 난다고 대상은 나였을 거야 그런데 죽어버릴 것만 같은데 네 입술의 움직임이 너무도 아름다워서 죽고 싶지가 않아 너를 보고 싶어 네 예쁜 입술로 한 번만 나를 좋아한다고,2
저를 대하는 태도는 여전히 넏유진인데 밤에는 능숙해서 혜준이 좋은데 빡침 말로는 처음이라는데 도저히 믿을 수 없는 혜준이 하던 중에 밀어내면 밀리는가싶더니 자세만 바꾸는 나 진짜 억울한데 믿어주면 안,2
머리 말리는데 헤어마스크향이 너무 맛잇는 레몬향이라 또 빡침,2
씨발 좆같은 양아치 새끼들 밤에 갈데 없으면 버스정류장에 앉아서 지랄하는 거 진짜 빡침,2
뭐 지금까지 단 한번도 맘에 든 적 없었지만 입대날까지 직무유기 할 줄은 몰랐지 없던거 만들어 달라는 것도 아니고 먼저 들어간 멤버들 때는 다 해주던거 아니냐고 아 화나 진짜,2
아 진짜 이 분통한 마음 어데가서 풀지도 못해 힛더로에서 애가 그렇게 힘들어했던게 이 시기였을 수도 있겠다는 퍼즐까지 죄다 맞춰지니까 진짜 돌아버릴 것 같애 근데도 팬들한테 잘 봐달라고 열심히,2
나 진짜 조요리한테 화나 이렇게 효도해도 되는거냐고 이렇게 잘해도 되는거냐고 너 그거 효도중독 아델중독이야,2
그렇죠 외출도 못하고 짜증 난다,2
신이슈 볼때마다 화남 남캐옷 입고싶다고 그지발싸개들아,2
아무리 생각해도 못 볼 거 같아서 짜증 지대로 누가 목요일 시로 이걸 하,2
짜증 니니염,2
아니 시발 친구가 시발 지 학원 끝나고 어디 가자해서 시부터 기다렸는데 학원 끝났는데 지 남친이 데리러 왔다고 그냥 집 감 아 존나 빡쳐 고삼인데 공부도 못하고 지때문에 아 존나 손절 마려움,2
그래서 팬과 고객들에게 무엇을 제공했을까 뭐긴 빡침을 끊임없이 제공하고있지 성공에 상응하는 인정 하 와 빡쳐 얼마나 인정을 안하면 저걸 재계약에 넣었어 로펌 문의가 괜히 말나온거 아니네 골때리네 저회사,2
그냥 나는 빨리 교복맞추고 싶음 맨날 옷 뭐입을지 고민하는것도 빡쳐,2
또 화남 이 회사는 레코딩 비하인드를 주지 않습니다,2
너무 화남 구글 문서 제목 바꿔도 계속 제목없는 문서라고 뜸,2
아 나 울고싶어 너무 빡쳐 드씨고 나발이고 지랄이고 그냥 결말 보고 저 개지랄난리부르스를 내 뇌가리에서 영원히 삭제할래,2
진짜 짜증,2
님 존나 빡침,2
아오 오늘만 스팸멘션 두번받음 빡쳐,2
원더 과제 원더 빡쳐 원더 맥주땡겨,2
사이나쁜 여성밴드 에피 보는데 초반부 볼때마다 빡침 약간 뭐 내가 기타를 치다보면 할수있겠지란 말을 하던말던 니놈들이 뭔 상관인데 나를 비웃냐 이런 생각하면서 보기때문,2
키노 밀린거 빡쳐서 들어와봄 아 진심 월이 웬말임 파트원은 다 취소하고 문의넣음 하 빡쳐,2
아 이 계정 그림 백업계로 할라 했는데 원더 빡쳐 다 원더큐트 타카미치 때문임 원더 빡쳐,2
정도가 있어야지 뭔 재계약을 성공에 상응하는 인정을 계약에 반영 해 그건 기본이 되어야지 얼마나 가스라이팅을 처해왔으면 저런요구를 하냐고 아 빡쳐 이만큼의 성공이 회사때문인줄아나봐 아님 아무것도 아니라,2
미세먼지 씨발 골 깨지겠네 진짜 요즘 짜증 지수,2
오프 어디에 키노있나 오프깡할란다 근데 슈휴는 화난다 화나,2
오늘의 짜증을 운동으로 이겨냈다 는 아님 생각하면 여전히 빡침,2
아 존나 걍 나 지금 존나 빡쳐 완전 레즈비언이야 하 진심존나웃김,2
진짜 너무 잘생겨서 화나,2
진짜진짜진짜 우울하다 짜증나 진짜 너무 화나 진짜 진짜 이건 아닌거 같아 아니 나 왜 이래 나 진짜 왜 이러지 왜 이만큼 밖에 못하는 거지,2
정도가 있어야지 뭔 재계약을 성공에 상응하는 인정을 계약에 반영 해 그건 기본이 되어야지 얼마나 가스라이팅을 처해왔으면 저런요구를 하냐고 아 빡쳐 이만큼의 성공이 회사때문인줄아나봐 아님 아무것도 아니라고요 소통불통,2
아 파르지 일족 애들 다 취향이고 여전히 로렌스는 볼때마다 구박중임 걍 너는 보면 빡침,2
아오 시발 음식 포장해갈려고 음식점 와 있는데 술먹은 아저씨들 존나 큰소리로 욕하고 떠듦 개빡치네 종업원한테 막 삿대질하는데 내가 다 화남 자중 좀 하세요 제발 좀,2
이제 똑똑똑 카톡에 뜨면 짜증 올라와,2
걍 빡침 별 이유는 없음 내가 포악해서 그럼 모가지 물엇다 어어 물었다,2
유리메일 유리야 광배가 짜증 말 만 했어 다 예쁜데 어떻게 하나만 골라,2
평소에는 게임에 대한 승부욕이 세서 친구들이랑 하다가 지면 진짜 빠락빠락화내는데 자기 여자친구 앞에서는 짜증 한번 안 냄 그리고 같이 간 지 친구들한테 분풀이할거같음 오버워치할때 조작 잘 못하니까 여친 손,2
성묘 때 옴 누가 크니까 버리듯이 아 다시 생각해도 빡쳐,2
에스엠 진짜 재수없음 생각하면 할수록 빡쳐,2
화남 뭔데 아홉시 반임,2
아 화나 닌자너무좋다고,2
영어 공부 할때마다 분명 사팍 아가들 진심으로 저걸 왜 모르지 이러고있을거랑 카트먼 발음갖고 엄청 비웃으면서 인종차별할거 생각나서 너무 빡쳐,2
흐아아앙이 입에 붙어서 화남 앞으로 흑흑 슬게요,2
이 시밯 존나 빡침,2
귀후비면서 말할 거 같음 키세 평생 살아오면서 원나잇 상대에게조차도 이런 하찮은 취급 받은 적 없는데 욜라 빡침 그래서 한번 더 하자고 매달리는,2
이유가 존나 타당해서 짜증 나는데,2
누가 이별을 언팔으로 하냐고 최근에도 교류한 트친님이라 더 빡침,2
아니 씨발 얘들아 내가 사진만 누르면 저따구로 트위터가 멈춰버리는데 어떡함 화나,2
틱톡 추천 왜 이럇게 안뜨냐 빡쳐 죽겟다,2
창작물 여주인공에게 해도 짜증나는 건 마찬가지긴 하다만 머 창작물 속 여주들 행동에 제한이 있는 거에 답답해 하는 마음 이해가 안 가는 것도 아니라서 납득은 됨 근데 현실 인간에게 총으로 쏴야 했다느니,2
나도 제정신이 아니라 그냥 받아주는데 김영훈이 그 모습 봐버림 동시에 맨날 자기만 따라다니던 애가 이러는 모습이 신기함과 동시에 밖에서 이러고 다니는 거에 짜증 났을 거임 자기는 나 안 와서 걱정했는데,2
아 펜하 좃놈중에 로건리가 젤싫음 나올때마다 열뻗침 다른놈들은 하 저새끼 또 랄하네 싶은데 로건은 그냥 나오면 빡침 하 시발 왜 나오지 싶음,2
만원 넘게 산 딸기 맛대가리 없을 때 격하기 짜증 분노,2
윤이 리허설이나 자컨 찍으러 가야 하면 가지말라며 괜히 손 붙잡고 윤 곤란해하면서 나가면 스탭들만 남은 휑한 대기실 보면서 에이씨 하고 짜증 낼 듯 윤이 대기실로 올 상황 안 되면 비상계단으로 불러서,2
왕겜이 진짜 미친드라마인 이유 내가 빡침 최대치 찍고 탈주하려고 할때 이런 웅장한 회차 만들어서 날 다시 끌고옴,2
창작물 여주인공에게 해도 짜증나는 건 마찬가지긴 하다만 머 창작물 속 여주들 행동에 제한이 있는 거에 답답해 하는 마음 이해가 안 가는 것도 아니라서 납득은 됨 근데 현실 인간에게 총으로 쏴야 했다느니 매달아서 때렸어,2
실수로 지웟어 화남 개빡,2
아 교수님 완전 짜증 강의 이런건 일주일 정도 늦게 올랴줘도 은데,2
하 짜증,2
전용연습실은 커녕 연습실 예약제 이제 말 미치기로 작정한거니 뭘 어떡해 하면 이리 돌아가는거니 아 빡쳐 뻑대갈들아 고소나하고 애들이나 캐어잘해줘 많은거 바라냐고 기본을 바란다는게 이리 잘못된거냐고 아 욕나와,2
이 아파트 년 정도 살았는데 이런 일도 생기네 짜증,2
아 번 진짜 너무 빡쳐,2
작년에 바빠서 멘탈 나가기 직전마다 들었던 곡이라 이제 빡침 다스리기 곡이 되어버렸다 거나 목소리 듣고 있으면 마음이 평온해짐 일단 곡이 예뻐 무대랑 옷도 이뻤는데,2
나도 아저씨 좋아하니까 해줘요 고양이,2
꾸며진게 아닌 상황인게 제일 빡침,2
아악 도서관책이 본인 소유인 양 밑줄 박박 긋고 생각 써놓고 책 꾸 하는 사람 짜증나고 화남 근데 또 어느 부분에 밑줄 쳐놨나 궁금해서 읽어보게됨 그래도 같이 쓰는 물건인데 하지 말아야 그런데 남이 어디를 인상깊게 읽었는지 궁금하긴 해,2
가격 뭔데 진짜 나 화나,2
나 미친개 민선생 보면 과몰입 오지게 한 탓인가 맨날 빡침 여주 빠트린 애들 보고 아니 저저저저 나쁜 어쩌구 이러고,2
전용연습실은 커녕 연습실 예약제 이제 말 미치기로 작정한거니 뭘 어떡해 하면 이리 돌아가는거니 아 빡쳐 뻑대갈들아 고소나하고 애들이나 캐어잘해줘 많은거 바라냐고 기본을 바란다는게 이리 잘못된거냐고 아,2
포토샵누끼따기 힘듬 패턴복붙해서 인간 같은거 가리기 귀찮아죽겟음 좀 이쁘게 아 으면 조켓음 십색기야 에펙 그린스크린 그 뭐냐 그거 깔기 이것도 깔끔하게 안돼 하여간에 다 빡침 다 없애버릴거야,2
밥 한끼도 못먹엇다고 그냥 빡쳐 아 짜증나,2
아 초밥시켰는데 맛없어서 개짜증나네 하 지금 하루를 굶었는데 이러기야 아 너무 빡침,2
뭐래 진짜 어우 언니가 좋은 사람이라서 친한 사람 많은게 부러운건가 자격지심 오진다 진짜 지가 부담스러우면 뭐 어쩔건데 나는 좋아서 죽을것 같은데 진짜 아 오 진짜 빡쳐,2
내일 걔 면상 볼 거 생각하니까 졸라 빡침 그래 씨발 어쩐지 전부터 유난히 나 꼽주긴 했어 근데 오늘은 쫌 대가리 돈거 아님,2
가족들 해붜잉,2
다열이 화나게하기 컴플릿,2
그래 니들다상여자구나 난겁쟁이다 찌질함 걍 짜증 나,2
대박이네 올해 운을 거기다 다 썼나보네 갑자기 빡침,2
죄송해요 저 강서주 다정하면 갑자기 화남,2
분노나 짜증 대신 느끼는 경우가 많아요 가까운 이나 자신이 공감할 수 있는 이의 죽음 역시 포함된답니다 겪으면 무력감을 느끼는 분들도 있고 눈물을 흘리거나 심하면 본래의 웃음을 되찾지,2
점장님저번주주급좀얼른주심안댈까요 오늘딱일할맛나게월요일에주셧어야죠 왜맹알수요일즘주시는건디욥 짜증,2
서치햇을때 자캐 뜨면 존나 빡쳐 이름 혼자 쓰는 건 아니긴한데 응 그래도 빡침,2
에휴 빨리이혼 짜증,2
다시 한번 읽어봤는데도 빡침 내가 행복한거밖에 못보는 이유,2
그대로 부를 거야 영원히 그 짜증 나는 이름은 입에 담기도 싫으니까,2
아오 오늘 뭔가 내 안에 잠들어있던 분노와 혐오가 계속 밖으로 나올려고 하네 난 남자새끼들이 나한테 오지랖 부리는게 진짜 개싫어 오빠 선배 랍시고 물어보지도 않은거 가르치려고 하는게 같잖음 심지어 나도 다 아는거 가르치려고하면 두배로 화남,2
오늘의 수줍은 개새끼 파고드는 빡침,2
으응 월요일 빡쳐 섹트,2
괴도 레오에게 농락당하는 세나이즈미 귀엽고 하찮고 짜증 내는 거 보고 싶다,2
진짜공부하다가 개놀랏네 빡침,2
볼 때마다 빡침 니 진짜 왜 그랫묘 왜 그래서 내가 새 니혼진오니짱 만드는데 고통을 주냐고,2
내 몸 카페인 진짜 안들어 짜증,2
학원갓다왓어 빡쳐,2
그래서 따놓으면 얼른 취업해야 된댘 너무 빡쳐,2
된다했다 안된다했다 뭐 말바꾸는게 뭔짓인지 아주 짜증 기분 진짜 더럽습니다 관장이란사람 일본사람인가 한다했다 안한다했다 말바꿔데는게 사람 장난하는것도 아니고 상업성으로 안찍는다 우리는 이런거 찍는 취미로하,2
존나 빡쳐 앙금생성은 붕어빵 안에다가 팥 앙금 넣으면 되는 거 아녓냐고요,2
존나 빻음,2
형들형들 하는것도 짜증나 내가 왜 니 형이야 님이란 호칭도 있는데 왜 형들형들 이럼 여성유저 지우는거 진짜 빡쳐,2
저를 대하는 태도는 여전히 넏유진인데 밤에는 능숙해서 혜준이 좋은데 빡침 말로는 처음이라는데 도저히 믿을 수 없는 혜준이 하던 중에 밀어내면 밀리는가싶더니 자세만 바꾸는 나 진짜 억울한데 믿어주면 안돼 하며 마주쳐,2
밀사연애 나 진짜 옛날부터 써보고싶었던글 사생팬인데 데뷔초 때부터 혅재오빠 사수니 근디 나만알고 잇던 스케줄인거임 자꾸쫒아와서오빠 존나 빡침 그래서 나한테 와서 뺨 갈기더니작작 쫒아오라고 씨발련아함서 꺼지라고 하는데,2
새벽에 꼴리면 보셈,2
박다콩 지금 욘나 빡쳐 있겠지 왜냐 자길 놀아줄 숨쉬는 횟대 호가 외출 중이기 때문이다,2
빡침 당연함 나도 고삼임,2
악개라 더 빡쳐 으휴,2
오늘 과학 테스트 봣는데 또 불통 나옴 또 하나 더 틀려서 개염병진짜 화나 과학시험 트,2
그래 발전했다,2
집오니 시가 다됐자나 짜증,2
햎타의지 상실함 스위트티 없어서 화남,2
존나 짜증 나는게 지가 멘 안 달아놓고 지가 다가올려고 노력 안 해놓고서는 트정한다 나 탈트했는데 몰랐지 안 잊었냐,2
좀 화남 해변의 에트랑제 좀 보게해줘 라프텔 보게,2
아 아직도 신인상 투표 결과만 생각하면 너무 빡쳐 피꺼솟 짜증나 리그 두번째 리베로 신인상이 나올수도 있었다고 본 한테 간 그 표만 아니면,2
이렇게 가르치려고 오지랖 부리는애들 꼭 지들이 나에대해서 잘 아는 척 함 내가 진짜 하고 싶은 말 다하면 학교 못다니고 사회생활 못해서 참는건데 인성쓰레기인거 숨기고 살기 너무 힘들어,2
말투가 화나,2
아 생리통때매 배아파서 오늘 짜증 진짜마니난듯 별일아닌거에 혼자 존나식식댓네 씨발짜증난다,2
지금 가르치는 겁니까 원래 샤오밍은 짜증 나고 토하고 아프지 않았습니까 이리저리,2
존나 화나 왜 내일,2
존나 빡쳐 시발롬들 진짜 유흥업소 시발 진짜 시발,2
짜증 날 때는 푸딩이지 응응,2
교감 이새끼 말이 진짜 조오오오오오 옳라 많거 별 말같지도 않은거 가지규 일 조오오오오오온나게 크게만들어서 빡침,2
근데 운전학원 아저씨들이 젤 빡침,2
문법졸라 쉬웟음다맞음그나마 화작보다쉬웟어 이놈의 번 비문학 세 지문이 다 좆같아서 좀 당황스러움 개인적으론 크레인보다 플로 어쩌고가 좀 더 빡침,2
독립심 강한 이군 전씨 만나면서부터 왠지 모르게 자꾸만 전씨한테 기대게 됨 전씨는 전혀 그런 기색 없어 보이는데 이거이거 너무 자존심 상하는 것 그래서 괜히 틱틱 거리고 짜증 와방낸다 자기만 너,2
나 홍콩 여름에 항상 갓엇어 지낮 개덥고 젼내 빡쳐,2
열시반까지만대충걷다가들어갈래 이유 화남,2
지금진짜 좀 많이 화남,2
아니 오늘 과학 시험 등햇음 근데 개빡치게 두문제 서술형이라 점수 깎인거라 더 짜증,2
학교쌤은 진짜 더 가관임 무슨 기계인줄 화나,2
지 공주라고 나대는 거 죳갔음 공주는 난데 우유먹으면 배아파서 빡침,2
남자 패는 황민성과 여자 패는 지성구 둘 다 영앤리치라서 더 빡침,2
얘들아 나 너무 화나 제발 일 나랑 삼십분만 통화하면서 이 에 대한 내 서러움 들어줄 사람,2
개돌이인장 빡침 님이 개돌이만큼 귀여운줄 알아여 어이가없네님만알거계세요,2
아니진짜 이게 말이되는 벚꽃 개 긁어모아서 열심히 만들었더니 없는놈 뜨면 몰라 이미 있는 영웅뜨고 진짜 화나죽겠네 팀에서 아일린 뺄꺼야 이제 얼굴만 봐도 화남,2
동생이 딥펜을 깨서 빡침,2
아니 근데 진짜 빡침 다들 너무 예쁜데 그래요,2
황민성 이훈이 은행 쉬는 시간 중 다른 직원이랑 떠들고 있을 때 와서 째려보고 있을 듯 직원은 은행장 눈치 본다고 땀 삐질 흘리는데 이훈은 눈치 안 보고 계속 떠들다가 민성이가 옆에서 슬쩍 손,2
머구전 졌을 때보다 배쯤 빡침,2
진짜 쌤 때무네 짜증 지대루였너,2
나 자신한테 빡쳐 신청서 다 쓰고 히히덕 냈는데 바로 오류신청서 올라가길래 왜애액 하면서 신청서 원본 키는데 빡대가리가 제목에 써야하는 거 하나 빠트렷음 으이구,2
철인왕후 안봐서 이제 알았는데 조선왕조실록을 찌라시라 했다고 그 대사 뱉으면서 안부끄러웠냐 작가는 그런 의도로 글을 썼다치고 그걸 찍는 감독이나 배우들은 대체 진짜 너무 화남,2
당신은 나를 할퀴고 상처내고 내 존재를 비웃고 뺨을 후려친 주제에 이젠 또 말 없이 사라지려고 갑작스러울지도 모른다는 그 말에 나는 또 백치처럼 심장이 내려 앉는다 역시 이런 기분은 짜증 나 뭐가 뭔지 모르겠다,2
아 진짜 월전에 탈주 하고싶은데 그러기엔 예의도 아니기도 하고 너무 빡쳐 월만 지나봐라,2
아 아 트리거 눌림 피흘린 짤보고 뛰어들었다가 그대로 빡침 하 플레이어 하 개쓰렉 화에서 내새끼 찾다가 찾자마자 하차 나 못봐 지성구 잘가,2
술 먹고 먹었어 다리 출렁거리는 거 같아 스트레스 받아 나 자신한테 빡쳐,2
시발 하 사실 빡침 초 다음에 이거 튓터에 올려야지 이 생각밖에 없었음 올리니까 참는다,2
진짜 존나 화남 왜 맨날 서울만 해줘 이런거,2
발 다시 생각하니까 더 화남 아빠 때문에 난 평생 게임 못하는데 아빠랑 동생은 게임함 심지어 동생은 모바일 알피지겜도 하드만 개 개억울함,2
집업 팔라고 생각해 보니까 별론 듯 그거 어디서 샀냐 계속 보니까 괜찮네 나름 저녁에 치킨 먹을래 짜증 나 진짜 왜 저래,2
계속 생각해도 빡침 그 운전자 아저씨는 한번 똑같이 겪어보세요,2
보고 싶을때마다 봐야지 근데 브금 내 알람 소리라 빡침,2
내마리 엉엉 무슨 무인잡는 급으로 빡쳐,2
아오 얄미워 아오 빡쳐,2
그래서 뭔말이냐면 둘다 존잼이라고요 쉬익쉬익 쉭 갑자기 개빡친다 젼미나도 개오지겠지 진자 화나 돈을 좀 모아볼라치면 꼭 이러드라 감사합니다 돈많이버세요 춘수수님,2
차라리 얼굴로 흔드는게 낫지 화내다가 얼굴이라도 보면 풀리지 못생기면 더 빡침 못생긴게 어디서 화를 내지 싶어서,2
아니 발레 겁나 멋있구만 왜 반대하는거야 운동도 되고 무엇보다 하고싶은걸 하는데 그게뭐 아니 피해를 주기를 했어 뭘했어 과몰입 아니 근데 실제 상황이었어도 저런 사람 많을거 같아서 화나,2
사토루 개빡치는 점 도련님임 아 너무 화가 나서 견딜 수가 없음 년 만에 태어난 그야말로 럭키천재인데 도련님임 고죠가 사토루 원맨팀이라는 게 정말 좋음 육안 없으면 무하한 조작 못한다는,2
아 사토루 짜증 나네 사랑한다,2
청게 전윤 문과 일등 전 이과 일등 윤인데 접점은 없는 관계 각각 모의고사 일등이어서 교장실 불려가서 훈화듣는 중 윤은 교장 말 존나 많아서 짜증 맥스상태로 듣는데 전은 표정 너무 고요해서 반성하면서 교,2
짜증 좀 가라앉히자,2
아오 오늘 뭔가 내 안에 잠들어있던 분노와 혐오가 계속 밖으로 나올려고 하네 난 남자새끼들이 나한테 오지랖 부리는게 진짜 개싫어 오빠 선배 랍시고 물어보지도 않은거 가르치려고 하는게 같잖음 심지어 나도 다 아는거 가,2
아 저 옷 너무 좋아요 정말 좋아해서 어느 계정 인장 한 적 잇엇던 화나 흰색 너무 잘 어울려,2
나 왜 별라가 안될까 지금 번 튕기고 좀 짜증 올라오는 중,2
벨레스 나오기 전까진 칼캐가 짜증 났었는데 딱 그때까지 였음 걔네 나오고 개빡세게 연습해서 칼캐 상대법이 익숙해진것도 있는데 칼캐보다 짜증나는 놈들이 많아서 사무스라던지 마을주민이라던지,2
존나 빡쳐,2
이거 친구가 이런 사진 골라 올리면 좀 빡침 야 나 이거 눈 감았는데 다른 거 올리면 안돼 아냐아냐 너 이쁘게 나왔는데,2
빡침 진짜 쨔 븨앱인데 왜 자꾸 다른멤 얘기함 엄청 거슬리네 애가 읽을때까지 복붙하려는게 하 눈에 딱지앉겠음 악기 연주해주고 하고싶은거 하는걸 보는게 괜아님 내가 프로불편러인건가 이야기의 관심,2
우리 반 애들 내가 축구 좋아하는 거 다 아는데 오늘 모르는 애 명이 오더니 한일전에서 한국 선수가 일본 선수 쳐서 이빨 빠진 거 봤냐고 누가 봐도 일부러 친거라고 일본 선수 인스타 보니까 보살이다 이,2
용사는 제외임 그 새낀 나왔을때 부터 지금까지 한순간도 빼놓지 않고 좆같음,2
우리 반 애들 내가 축구 좋아하는 거 다 아는데 오늘 안 친한 애 명이 오더니 한일전에서 한국 선수가 일본 선수 쳐서 이빨 빠진 거 봤냐고 누가 봐도 일부러 친거라고 일본 선수 인스타 보니까 보살이다,2
기력이 없어서그래 제대로 뭔가 먹어야 기운이 나는데 진짜 화나 지금,2
어차피 없앨 거면서 영업은 왜 원라인으로 해요 진짜 짜증 나게,2
아 빡쳐 헌터로 크로타의 악몽 잡다가 다섯번뒤짐,2
아 진짜 언니 화나,2
대학생활 꿀팁에 대해 질문 주셨는데요 오늘은 교수님이 짜증 나게 할 때 대처법을 알아보도록 할게요 저도 교수님이 참 미웠어요 기왕 하는 대학생활 교수님을 사랑하는 마음으로 하면 좋겠죠 지금까지 대학생,2
어휴 야 뭘 그리 꼬치꼬치 캐물어 너 너 너 너 말이야 너 때문에 짜증 나 입을 비죽이며 네 코를 꾹 눌렀다 밥이랑 침대랑 개인 화장실이 으리번쩍해서 뭐 하냐 여기서 평생 먹여주고 재워,2
돌돌이 할머니심 빡침 계속 돌 딜도 생각남 이닦는데 웃겨서 치약 조금 삼킴,2
종규 종규 너무 귀여워 맨날 이렇게 말하는 것도 귀여우 드림뽕 찼을 때 꽉 잡았어야 됐는데 파판에 뺏겨서 너무 속상함 그래서 파판에 대한 생각은 안 쓸 거임 화남,2
예전에는 뭐 안되면 슬펐는데 지금은 그냥 빡침 니가 뭔데 안되는것이냐,2
진심 저래서 빡침,2
나우 같순 견제 그게 뭐임 맨날 휘파람 불면서 어우 오세요 오세요 제발 오세요 하고 잇음 지완이 견제됨 가끔 화남 질투남 동료 아티스트에게 질투를 함 나도 제정신 아님,2
아 현실도 빡치는데 장 스토리도 너무 리얼해서 빡친다 스토리가 잘못한건 아니고 그냥 너무 와닿아서 빡침,2
자자자자 가가 아 아앚 욱겨,2
아 빡쳐 소리안나넹,2
요즘 언니한테 자주 존댓말로 대답함 울언니 완전 까칠하고 예민해서 잔소리도 많이하고 짜증 진짜 많이내는데 그럴때마다 내가 네에 하고 대답하면 언니 조용해짐 내가 자기한테 존댓말 쓰는 게 꽤 맘에드나봐,2
