text,index
저 저인가봐요,1
진짜 진짜 아파서 그그런거였다니 마음이 너무 아프다 근데 그래서 지금껏 말하지 않았던 거겠지 얘를 어쩜 좋아 소중해서 무슨 말을 못하겠어,1
예삐와 함께한 파자마 파티 어떠셨나요 우리 덕분에 행복 가득한 토요일 저녁이 될 것 같아요 오늘 밤은 예삐 꿈꿔요 에이비식스 전웅,1
예삐와 함께한 파자마 파티 어떠셨나요 우리 덕분에 행복 가득한 토요일 저녁이 될 것 같아요 오늘 밤은 예삐 꿈꿔요 에이비식스 전웅 김동현 박우진 이대휘,1
그 깜찍이 인장 달고 그런 말 들으니까 기분 좋다,1
에이타겉옷은 코하에겐오버핏이된다는점이 참 좋다,1
와이트가 이놈저놈 작가님 친구들 안놓아주니까 주글이 뭐하시는겁니까 하는데 무서움 작가님 계속 나가라고 손짓하는데 꿋꿋하게 말하는 와이트 초판본 펼쳐보면서 말하는데 작가님이 표지 쾅 덮는것도 좋아,1
하 난 정말 백현이가 특별해서 좋다 따뜻하고 깊고 밝은 백현이를 너무너무 사랑해,1
바로 플리 넣고 무한재생중이에요 노래 너무 좋다 진짜,1
아나 다음 생애엔 좀 더 착한 얼굴로 데려오겠습니다 더 친절하게도 대해주고 흑흑 지든 머리끄댕이 잡,1
헉 좋다 트친이 키워드 개 말해주면 그거 기반으로 노림캐 짜오기,1
와 미친,1
나 버블 오자마자 너가 쓴 트윗 생각나써 행복,1
영화 구마장면은 싫었는데 뮤는 취향 맨 첫시작 노래와 후반부 성스러운 느낌의 노래들 전부 좋다 둘이 화음 쌓을때 짜릿허네,1
번과 번이 가장 어렵다 의 기출변형으로 팀에 커피 돌리기도 줄이기 참 어렵다,1
맛도 좋고 쿠폰도주니까 그걸로 오케이 아닐까요,1
뭐야 너무 좋아 향기와 놀아주세요 세계관 아 돌려 맘찍드관,1
아쉽다,1
한지효 음색 너무너무 좋은게 노래 스타일이 완전 바뀜 청량한 여름에 산뜻한 바람같은 느낌이랄까 그리고 그게 백예린슨배님 노래 부를때 극대화 되는거같아서 너무너무 좋아 그러니까 스퀘어 내노라고,1
백현이랑 큥팸들 맛난거 먹고 행복하자 꼭 백현이랑 큥팸들만 행복하기야 다른놈들 행복 필요없음,1
예쁘다 예뻐,1
너무 좋아 기여워 둘다 끼고가고싶다 차원다른거존나꼬라봄,1
아나 미친 그런 관계냐구요 몰랏서 아근데 좋다 그런 디테일한 설정 좋아요,1
아 난 이 의상도 너무 좋아 풀샷 핏도 오지는데 디테일이 근본있음,1
사랑으로 시작하는 자동완성 글쓰기 사랑해요 진짜 내가 많이 아껴 나 이거 보면 더 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아 좋아,1
콘서트 하느라 고생했어요 너무나 멋진 공연입니다 영상으로만 봐도 행복 했어요 여기는 한국 당신을 언제나 응원 합니다 건강조심 하시구요 푹쉬시고 에너지 충전하세요 사랑합니다,1
근데 진짜로 초코우유짱귀여워요 민트초코도짱귀여워요 초코우유가 민트초코 공주안기 해줘도 좋고 초코우유가 백고구마 공주안기도 좋을거같고 셋이서 놀아도 귀여울거같구 오늘도 고맙습니다,1
오늘 뭐 떴으면 좋겠다 예를 들면 한국 컴백 이러던가 어쩌면 한국 컴백이라던가 또 그게 아니라면 한국 컴백이라도 좋아,1
세운아 먹방 좀 아무말 안하고 먹기만 해줘도 좋아,1
오일파스텔이 가장 좋아 편해 분 크로키 미술,1
예삐들도 행복 가득한 토요일 저녁 보내구 에비뉴 꿈꿔요,1
할사람 저랑 다정님 잇음,1
야 리규 손 뼈마디 너무 좋아,1
이번 여름 가을 시기에는 파란님 생각이 날 것 같네요 항상 따뜻한 말씀 넘 감사드려요 파란님께도 행복 가득한 계절이길 바라요,1
아 이대휘 너무 귀여운거 아니냐고,1
전 초 내향형이라 식구 애기들이랑 못놀아요 제 사촌언니랑 사촌남동생은 잘 놀아주는데 전 뒤에서 수셩만 하고 폰만하며 폰게임등 구석에 있어요 다 놀아주고나서 집으로 돌아가면 정말 기분이 좋고 또 집에서도,1
같이 하실분,1
조팝나무 아산병원 뒷쪽 한강 공원에 오밀조밀한 조팝꽃이 눈처럼 하얗게 피어서 너무 이쁘다 향기까지 너무 좋아,1
분명 옷인데 성규한테 귀 생긴것 같음 규여운게 제일 좋아,1
잘해 주고 있다고 네가 느낀다면 그것도 좋아 나는 그랬으면 하고 행동하는 거니까,1
앜 욥쌤 그림 보니까 찮언이 연 미복 맞추러 간 피아 니스트 같기도 하고 너무 좋아 너무 마싯어 공연 앞두고 연 미복 맞추러 갈 때마다 제일 좋은 좌석 초대권 주면서 보러 오라고 꼬시는데 자긴 고객이랑 공적으로만 만난다고,1
쿠로하가 너무 좋아 쿠로하아아아아,1
좋아 이번 계정은 어둠즈만 키우겠어,1
콜렉트북 지갑으로 쓰기 포카도 들고가고 싶고 지갑도 들고가야할때 좋아 교카는 구오빠이자 현오빠인 군대간 오빠,1
아 진짜 좋아,1
조광동 목소리 졸라 나긋나긋해가지고 무슨 말도 영춘권 수업 와 주시면 행복 할 것 같아요 이런말 하는데 아니 누가 안가냐고,1
밀라논나 아드님 분위기있고 똑똑하고 예의 바르고 음식도 잘하고 논나님이 도련님이라고 부르는 거 신기하고 좋고 예,1
헐 좋아 만두 먹자,1
하 저 쉑이 좋다,1
오늘 잠똔팉도 떡상이고 잠렜도 떡상이고 잇도 너무 좋고 핈님도 너무좋아,1
너의 컨버스하이 너의 컨버스하이 너의 컨버스하이 컨버스하이 너의 컨버스하이에 꽂혔나 봐 별 수 없나 봐 나는 너의 컨버스하이에 꽂혔나 봐 너무 좋아 다 자꾸,1
전 초 내향형이라 식구 애기들이랑 못놀아요 제 사촌언니랑 사촌남동생은 잘 놀아주는데 전 뒤에서 구경만 하고 폰만하며 폰게임등 구석에 있어요 다 놀아주고나서 집으로 돌아가면 정말 기분이 좋고 또 집에서도,1
문수인 그냥좋아 아웃사이더 아웃사이더 그냥 좋아,1
주식하라는 사람은 멀리하세요 회사가 항상 성장세만 유지하면서 주식이 오르기만하고 모두가 행복하면좋겠죠 근데 그럴수없잖아요 주식시장이 누군가 벌면 누군가는 잃는 구조인데 이득을보는게 증권사나 기관같은 개미햝기일까요 아니면 개,1
나는 갈매기 테레시코바 명언 인생 사랑 행복,1
남의 행복 바란 거 백현이가 처음이야,1
백현이 빛 받은거 이쯤되면 정말 운명인듯 변백현은 늘 남들을 밝게 만들어주는 사람이잖아 난 그래서 백현이가 좋아,1
용쿠른 단톡방에서 초월님이 추천해주신 닼초용쿠마들 일단 닼초는 감정표현이 많이 서투른 쿠키 근데 잘생겼고 목소리도 좋아 그리고 왕자 마들렌도 잘생기고 목소리 좋고 공화국에서 명성있는 가문의 도련님,1
그리고 아슬란이 참어른인 건 참어른인 거고 솔피를 밑바닥에서부터 뒤흔든 건 아슬란이 아니라 상대적으로 나이가 가까운 시안이라는 지점이 너무 좋아,1
보고싶다 동릭 열 저요 목 빠져도 좋아 저요,1
빗소리 좋다 물론 밖에 나가서 맞는 건 싫음,1
은영편에서 애들 밤에 세력들끼리 서로 의견 내놓는데 다들 사람 겁나 많은 세력들이라 우글우글한 가운데 해결사만 꼴랑 세명인게 넘 좋고 웃겨,1
나 우는 캐가 너무좋아 매운 닭발을 먹다가 찔끔 우는캐도 좋지만 자신의 감정을 주체하지 못해서 소리도 못내고 딱 목에서 막힌 듯한 울음소리를 내며 우는게 너무 좋아 눈도 코끝도 새빨개져서 손이 덜덜 떨리는,1
나도 친해져서 좋아 편해 까불수있어서 즐거워,1
나 긴치마가 너무너무너무 좋아,1
하 하아 하 진짜 좋다 님 기다려요 도착하면 썰 잇고 이거 차연성 겸 지수 님 뇌물로 슨옷 꾸금 갑니다,1
난 진짜 내 고향이 좋고 여기에 정착하고 쭉 살고싶을 정도인데 이런 일이 일어나면 내 목표가 서울에서 취뽀하기가 될수밖에 없다고,1
꺄 좋아 나 요즘 디스코드 안해서 너무 하고심따,1
날 바라보는 두 눈에 설레임 가득한 행복에 어디라도 좋아 너와 함께라면 너와 함께라면,1
나 프리뷰 너무 좋아 저 생동감,1
모두의 익명 질문을 모집 중 최근 답변한 질문 갈대님 사랑해요 치약이 없었는데 어제 공짜로 갈대님 즐거운 저녁시간 보내 나는 한다 좋아 당신의 보루 질문상자 익명질문모집중,1
나는 김기범이 너무 좋아,1
천일 이벤트 랭점수 더 주는거 너무 좋다,1
머리 볼수록 맘에 들어 이 일본인과 늑대의 사이를 넘나드는 레이어드가 넘 좋다 살면서 한 번쯤 해봐야지 싶은 머리였는데 오늘이 될 줄 누가 알았겠어요,1
집에서 짠 것을 먹고 산책하며 단 것을 먹는 기쁨,1
캐릭터 중 한명이 나와 만나게 된다면 핀봉님은 미즈시마 마리카 헉 마리카 좋아,1
또 또 나만 형 좋아 한 거에요 도숀 돉쥬야 됐어요 그냥 가요 동정하지 말고 동생이니까 라며 마음 쓰지 말고 그냥 가요 미안 연락해 형은 끝 까지 끝 까지 잔인하구나,1
헐 원티드 안무 뭐야 헐 안무도 너무 좋고 의상도 좋은데 개인별로 세로캠 있었으면 얼마나 좋았을까,1
이 오르골 정말 좋아해 노래도 좋고 장식도 좋아 그리고 준 사람이 교수님이어서 더 좋아해,1
바람이 분다 여름아 안녕 저 바다로 뛰어든다 파도야 쳐라 안녕 바다야 네게로 간다 우린 좋아 이대로가 좋아,1
갓데뷔 승준이 좋아,1
그냥 백현이가 너무 좋아,1
갠차는듯 느끼한거랑 먹기 좋다,1
현실적인 앙창소비줄이는방법 연금 줄이기 연금은 월정액유료다야로 돌리거나 걍 안돌려도됨 어짜피 성임 통장에도 좋고 일석이조 이벤 줄이기 기분으로 가챠돌리지 말기 스카티 안사,1
소소한 행복 이난리,1
내 탐라에 존잘님이 많아서 행복,1
댕균 목소리 정말 최고야 다른 말로 표현할 수 없어 진짜 검사제만 보면 좋아 미치겄음,1
디너댓 셔츠 입은거 넘 좋아,1
넬 대사 너무 좋아 기믹 아니었어도 다 읽으면서 곱씹었을듯,1
남캐가 신는 하이힐이 좋다,1
휘휘 천재아이돌작곡가작사가프로듀서님 니가 들려주는 노래가 좋아 앞으로 많이 들려주세요 미리 감사,1
더 노골적이면 어떻게 감당하지 근데 나도 너 그런 말 할 때 좋아,1
입대 전에 튀기를 했나 이를 왕창 뽑기를 했나 면제도 아니고 공익도 엄연한 병역 의무인데 거품 물고 급발진 하는 것들은 애초에 싫어했으니 지랄 중인 거겠지 지들이 언제부터 남 입대에 관심 많았다고,1
하이힐이 좋다,1
요즘 하얀 목련 핀 거 보면 기분 좋아 목련 좋아함,1
이 미친 령이도 더 화내려다 입 꾹 다물 듯 한서 기어가는 목소리로 미안하다고 중얼거릴 듯 근데 령이가 자기 미워할까 걱정하는 한서면 어떡해 령 한정 사랑 앞에 찌질한 장한서 너무 좋아,1
좋아 이제 진짜로 하나만 남았다,1
쌤 이거 직접 캡쳐하신거에요 만약 그렇다면 절 받으세요,1
이야 좋다 그리고 집에선 콜을 넣 르 수 있어,1
티알 개그 티알도 좋고 타이만도 좋고,1
바보같이 앉아서 계속 운다 너가 다시 사랑해줬음 하는 마음에 근데 또 마음 한켠엔 이게 맞지 이래야 해 원래 하면서 또 니가 안힘들었으면 좋겠다 그냥 나 너무 니가 좋다 그냥 한눈에 반해서 그냥 좋아,1
결국 솜사탕을 먹은 륩언니엿다,1
내 꿈의 도시락 작게 샐러드를 챙기고 도시락 밥넣는 칸에는 닭강정만꽉꽉 넣어 반찬칸에는 튀김만넣는거야 후욱후욱 미치게 좋아,1
시꾸라 아재 너무 좋아,1
응 형 마음대로 하세요 난 좋아,1
좋다 존버탈게,1
좋아 놀자,1
현실적인 앙창소비줄이는방법 연금 줄이기 연금은 월정액유료다야로 돌리거나 걍 안돌려도됨 어짜피 성임 통장에도 좋고 일석이조 이벤 줄이기 기분으로 가챠돌리지 말기 스카티 안사기,1
헉 스커트 색 모양 너무 좋아,1
에이비식스 전웅 김동현 박우진 이대휘,1
움뫔뫄 좋아,1
음향 빵빵한거 너무 좋아 성량 빵빵한거 완전 좋아,1
당신이 좋아 나와 교제 해주,1
백현이 보고 싶으면 소리 조금만 키워도 백현이 노래 바로 나와서 좋아 그러니까 다들 스밍 좀 돌려주세요,1
백현아 그냥 고마워 아프지말고 진짜 행복 건강만 하자 백현이가 귀여워해달라고 했으니 더 귀여워해야지 오늘도 사랑해 푹 쉬었으면 좋겠다 많이 많이 사랑해,1
휘휘 대휘야 대휘무대 대휘노래 대휘가 쓴 곡들 덕분에 하루하루가 행복해 대휘가 하는거면 뭐든 좋아 앞으로도 잘 부탁해 사랑해,1
우아 오늘 각성씬 학생들 기합 너무 좋다,1
기억을 소재로 하는 모든 작품들이 개짱이지만 해후 정말 너무 좋고 잔잔하고 다정함이 곳곳에 묻어나오는 느낌이라 더 좋았음 오늘처럼 비오는 날씨랑도 너무 잘 어울리구요 편도 얼른 나왔으면,1
뭐지 무슨일이지 판했는데 쇼핑해서 판이가하지만 그래도 좋아 중복이라도 좋아,1
범규야사랑해캠페인 범규가 참 좋다,1
그냥 룬차 너무 많이 사랑해 응 너무 좋아 너무 멋져 걍 진짜 어휘력 딸리는 내가 싫은데 사랑 많이,1
좋다 들어와라,1
네 맞아요 붙임성 좋고 친숙함의 아이콘 모두의 치에룽이에요 체루 웅,1
둘 다 좋다,1
네 명 합이 너무 좋다 초반의 가볍고 유쾌한 분위기에서 점점 이야기로 빠져들어가는 변화가 되게 선명하게 느껴져서 쪼꿈 더 눈물났어,1
도려가 돌아와서 너무 기뻐 진짜로 비가 오든 눈이 오든 낮이든 밤이든 도려가 있으면 그곳이 의미 있는 곳인거 알지 사랑해,1
아이 행복,1
정우버블 정블리 일에 버블이라니 그저 행복,1
좋아하는 공간에서 듣는 빗소리 너무 좋아,1
포켓캠프 너무 귀여워서 좋아,1
이제 아무래도 좋아 다음편내놔 모험은 끝나지 않는다매 지상의 별을 연결하래매 별의 방랑자래매 다음 스토리내놔 다 박살내버릴것이다,1
고죠는 뭐든 들어주고 싶게 생긴 미인 페이스지만 그런 반짝반짝한 미모에 굴하지 않고 페이스 지키는 게토가 좋다 근데 고죠가 어차피 안통하겟지 하고 대충 갈긴 미인계에는 종종 넘어가면 좋겟음 그리고 고죠는,1
설경구 오랜만에 무대인사 하는 거 보니 좋다,1
칭찬 좋아 강아지 나 주글래,1
근데진짜좀 야하다 저 송합니다 근데좀 간지럽구나 음 저도좀간지러운것같아요 만져보고싶어서 합니다근데 좋다,1
나도 정말 뜬금없지만 로잘글렌이 좋다,1
오우 청청에 자켓 너무 좋아,1
그거아시나요 프레양결혼기념일 일후가 내생일 대 창백한 푸른점 듣고 있어요 너무 좋다,1
뜻 모르고 하셨겠지만 좀 행복,1
민들레 흔들리는게 너무 좋아,1
중세 존나 잘생겻어 나 표정 보고 싶은데 안 보여 네명 합 존나 조어 기영 존나 좋아 시발,1
실시간 모자방 고랫두 기대해봐도되나 하지만 떵윤님두 좋아,1
우리집 미남들 간만에 봄이 사진 잘 나와서 기쁨,1
엄마 나 힙합하는 남자가 좋아,1
근친 진짜 팔 벌리고 환영 하 값진 첫 화였어요 다음편 원한다는 뜻 자궁이 떨립니다 아악 근친 너무 좋아 저 사실 근친 사랑함 배척당할까봐 닥치고 있었지만 렌고쿠 근친 이건 미슐랭 가이드에 실려야,1
내가 널 사랑하지만 너 지금 아니다 그럴 수 있지,1
중간에뭔가낀것같기도하구 생각보다 바텐더가 많네요 넘 좋다 타투이스트 생각 못 해봣는데 그러게요 목이랑 팔 등 이런 데에 타투 많아도 예쁘겟다 스타일리스트도,1
벡현아 당신은 나를 부러워해야합니다 왜냐하면 당신은 당신의 인생에서 자신과 같은 사람이 없기 때문입니다 그것은 당신을 가지고 너무 좋다,1
하나의 해악이 또 다른 해악을 낳는다 명언 인생 사랑 행복,1
이런 알림은 좋아,1
고마츠 나나 개이쁘다,1
자캐가 화났을 때 먼저 나가는 건 눈물 애원 한숨 논리 욕 주먹 고소장 좋다,1
왜 니가 좋아,1
여기 티볼트 이 나쁜새끼야 직관석이야 홋승 소리지르고 얼굴 파르르 떨리는거 너무 좋아,1
헐 대박 넘 좋아 담에 오면 연락해,1
계란초밥은 몽글해서 좋아,1
한여름 밤 늦게까지 보쿠아카 둘이 체육관에 남아서 자율연습하고 풀벌레 우는 소리 개구리 우는 소리를 배경삼아 집으로 떨레떨레 걸어가는 게 너무 좋아,1
나가노조 호칭 너무 좋아 유이가 살이나 많은 칸스케를 칸짱이라고 부르는 것도 좋고 가끔 칸스케가 뭐라하면 그때만 잠깐 야마토 케부라고 하는 것도 좋아 칸스케가 소꿉친구인 유이를 우에하라라고 부르는 것도 좋아 칸,1
아니 호 좋고 멋진 디자인은 맞는데 호 리메이크만 번은 본거같아 다른 쇼와라이더들좀 챙겨줘,1
보이는것으로만 보자구요 사람이 좋으면 좋고 싫으면 싫은대로 단순하게,1
시전엔 와주지않을까 아니 시반전에 와줘도 좋아,1
다들 원작에 관심을 가지기 시작했어 너무 좋아,1
당근이죠 하 저 연어 짱좋아해요 간장에 절여두고 와사비랑 같이 먹어도 좋고 뭐였지 양파랑 무슨 흰소스랑 먹는것도 정말 좋아해요,1
으 또 속 안 좋아,1
달마발님 너무 좋다 으,1
님이 재밌다 함 대체로 나한테도 재밌지 사랑해 좋아 홀라당 까,1
이런식으로 잘못 알아들어서 귀여웟음 작가님 나가시려다가 머뭇거리시더니 주책맞긴 하지만 꼭 오래된 팬을 만난것 같네요 해서 와이트 예쁘게 웃었어 작가님 나가서 또 머리 콩콩 후회함 그리고 손,1
날씨가 좋아 기부니가 좋구나 정인이는 더 더 좋아 스트레이키즈 아이엔 정인 스타그램,1
절렉 행동 정지 칼찌 떨어지는것도 좋아,1
봄밤 진짜 내 인드 너무 좋아,1
사랑을 쉬이 믿지않고 사랑에 기대지 않고 자립을 모색하는 여주라 너무 좋다 그치 남주는 트로피일뿐이고 자신의 위치는 남주에 의해 결정되는게 아니지,1
공부 조금 했더니 뭔가 생산적인 일을 한 것 같아서 기분이 좋다,1
일테노레 참 미도 목소리 톤이 좋아,1
영홋 판결씬에서 목소리 하나인줄 목소리 합 너무 좋다,1
좋아 간다,1
왜 이 삼각은 아무도 안 드시는 거죠 동재장훈 동재시목 살아온 환경이 비슷해서인지 동재랑 장훈이는 죽이 잘 맞았음 공감대도 많았고 그래서 금방 친해졌겠지 똑같이 아득바득 살아가는데 동재는 눈 부시잖아 외관적으로 싹싹하니 친화력도 좋고,1
쿠라모치 미술이랑 현대국어 잘한다는데 졸업하고 출판사 다니는거 보고싶어서 칼럼이나 소설 써도 좋고 선생님도 좋고,1
니게하지 드라마랑 다르게 원작은 섹 얘기도 가감없이 해서 좋았음 특히 유리상이 대니까 성경험이 없는 걸 말하기 부끄러워해서 섹 유경험자인척했다가 첫삽입시도 실패한 얘기도 좋고 카자미 얘기도 좋고,1
너무 너무 좋아 귀여워,1
뭔가 이런거 내 사람들만 달 수 있어서 좋아,1
루루 보조개가 너무 좋아,1
아 케니스 너무 좋아 존나 점잖음 너무 좋아,1
아 과몰입 존나 좋다 시발 과한 에너지 존나 좋고 존나 장난치고 싶어서 환장한 남학생 느낌 존나 나서 존나 재밋고 미치겠다 시발 오지느느오정탴 하 다 좋다 미쳐,1
나 백현이를 좋아한 후로 정말 행복이라는 걸 제대로 추구하게 된 거 같아 그 전까진 행복이라는 단어를 많이 쓰지도 않고 행복하자는 얘기도 어색했는데 백현이 덕에 항상 마음 한 켠에 행복을 담고 있고 여기저기 행복 전도사가 되어있어,1
지잉쨔 비오는 날 좋다,1
보쿠아카는 문학 이다,1
주말이라 좋다,1
진짜 적패 망상이긴한데 고전쌤 노바라 좋지 않아 여기서 후시구로랑 이타도리도 고전쌤인거 넘 좋아 과목나누면 후사구로 이론 및 술식개시에 올자른 주력 사용법 주력에 대한 기본지식 이타도리 기본 체술 주력강화를 이,1
아존나귀엽다,1
토모리루 특유의 몽환적인 분위기의 곡 좋다 이번 앨범도 만만치 않네,1
아 근데 파란머리는 너무 좋아,1
소리바다 만우절 정말 조은 거 예쁜 사람 최고 너어무 좋아 레드벨벳 배주현 아이린,1
이런 타운사인 보는 거 좋아하는데 도시보단 작은 마을일수록 좋고 인구수 적혀있으면 더 좋음 영화나 드라마에서 소품으로 꽤 나오던데 기억이 안 나네 아쉬운대로 트픽 사랑은 블랙홀 사브리나 리버데일,1
진짜 택큐쇼 넘 좋아 발코니전 로미오 부를 때 화도 나고 질투도 나고 하다가 벤볼리오가 보니까 표정 싹 바뀌는거 짱임,1
와,1
예술이란 걸 돈벌이로 보는 한심한 장사꾼들에서 신사 인사하는 방휴 진짜 진짜 너무 좋아,1
나무에 오르라 하고 흔드는 격 남을 위험하게 하고 궁지에 몰아놓는다 명언 인생 사랑 행복,1
웃길건 웃기고 그와중 기 넘 찐이고 진심인데 택 도 좋고 아니 결혼식 이해 못했었는데 오늘 이해했다 그래서 그때의 택 이 너무 좋았음,1
그리고 맵여왕 말해모해 갈수록 좋다,1
어쩌면 좋아,1
케이시 좐나 좋아,1
언제가 좋아 내일,1
시즌 가 끝났으니 이 계정은 시즌 이 소식이 나올 때까지 천천히 걸어 갈 예정입니다 아무래도 현생도 있다보니 그래도 시즌 소식이 들려오면 간간이 찾아올게요 그저 제가 떠드는 게 좋아 만든 계정에 많은 관심을,1
대다수는 주식에 꼬라박다가 거지꼴을 면치못한다,1
고기와 쌀의 중간일까 오츠 쌀이 이렇게 맛있는 줄 몰랐다 배우자도 나를 한국인 같지 않다고 말한다 난 정말 어딜가나 중간인가보다 최근에 먹게 된 김치도 좋고 고기도 좋다 요즘은 떡볶이보다 오프가 가장 좋아,1
요즘엔 자박자박 밟혀 으스러지는 모래알 소리라던가 바람에 흔들려 스치는 나뭇잎들 처럼 오래 소중히 봐야 알 수 있는 것들이 좋다,1
남준아 너무 귀엽다 사랑스럽다 태어나 너 같은 사람은 처음 봤다 어떻게 그런게 인성도 좋고 사람이 밝고 모든 것을 다 가졌는지 넌 정말 모든 게 완벽한 사람인 것 같아,1
털끝하나 안 붙었는데 저렇게 떨어져 있는 주제에 같이 찍은게 너무 좋아 씨발,1
악죽 줘 가 역시 너무 좋다,1
기택 합도 넘 좋고 홋 도 못본 사이에 더더더 좋아짐,1
행복 하 다,1
캐딜락 콘래드호텔키즈패션 켄싱턴호텔 행복 토요일 피부관리 하얏트호텔 호게임다이사이 코로나 해외여행 해비치호텔 호게임룰렛 필드레슨 호게임 커플여행 테슬라 헬로바카라,1
꺄아아아 우리 막둥막둥잉 우리 막둥이가 오늘 하루도 화이팅 해주니까 더 열심히 힘내서 떵화 생일도 축하해 주고 행복하게 보내야겠어요 우리 쫑리보 랑 떵화랑 티즈 덕분에 기쁨 가득한 하루를 보내는,1
행복해보여서 보는 것만으로도 기분 좋아,1
오늘 당신은 당신의 사건을 발표했고 우리는 슬프고 걱정됩니다 하지만 백현이 행복하다면 도 행복 할 것이다 함께 건강합시다 백현은 어떻게 생겼어도 귀여워요,1
알아는 보겠지만 싸인 같아서 좋아 보여용,1
공대조 딱봐도 하이틴느낌인 하이틴이고뭐고 패치밖에 안돼서 대학로에서 소주말아먹는 공대조밖에 생각안남 샌디 알바짬밥으로 사회성도 좋고 소맥 잘말아줄듯 꿀주이런거 히어로 잘마시는편은아닌 체력이 좋,1
이놈도 좋고 저놈도 좋고 작가님 친구들 다 좋은데요,1
또 현기증 나서 기절할 뻔 함 이명 때매 주위 소리 아무것도 안 들리는데 버즈 라이브를 사면 이런 기분일까나 우효 개이득,1
지나치게 수사적인 첫화 원고 와이트가 동화구연 하듯이 눈앞에 그 장면이 그려지는것처럼 읽어주는거 너무 좋아 저는 좋아요,1
타키온 좋아 발효동공,1
내 귀여운 소년 모든 것을 알려주세요 우리는 함께 행복 할 것이고 함께 고통받을 것입니다 여러분의 고통과 어려움을 조금 덜어 드릴 수 있기를 바랍니다,1
행복 아이즈원 장원영 아이즈원 장원영,1
아 비공 맨 처음에 있어 기분 좋아,1
공부해야 되는데 일이호 너무 재밌다 맛있다 끝내준다 일이호는 똑똑하니까 일이호 먹으면 알아서 똑똑해지지 않을까 좋아 먹자,1
혐관해줄사람 라도 좋아 제발 섹스를,1
질문 안먹으면 뒤질거갗으면어뜨캐요,1
응 기분이 안 좋아 보이길래 뒤에서 꼭 끌어안았다 뭐 고민이라도 있어,1
검은 재킷에 빨간 띠 두른 애랑 빨간 재킷에 검은 띠 두른 애랑 셀카를 찍었어 이건 결혼 예복이라는 말이지 결혼식장은 주차하기 좋고 음식 맛있는 곳이 최고다 쥬빵들아,1
나는 재수가 좋아,1
너무귀엽잖아,1
그리고 좋아 하고 나서 두달 동안 비가 내내 내렸던것도 생각났다 그동안 생일즘엔 비가 안내렸었는데 이렇게 많이 와서 올해는 장화 사둬야겠다고 생각했어,1
니고라디오 마지막에 휴대연화 나오는게 너무 좋다,1
물발터 치피는 부옵으로 맞춰준다고 생각해야할듯 지금 공공방체속치확 쓰고 있는게 부옵으로 치확이랑 속도 가져오기가 진짜 힘들어 그에비에 치피는 많이 붙어있는 편이고 없으면 말고 있으면 좋다 라,1
이게 뭔,1
내맘 훔친 넌 마치 재석유 너무 좋은걸 나 어떡하니 내맘 가진 넌 그건바로 너무 달콤한걸 내맘 훔친 넌 너무 좋아 니가 너무 좋아 내맘 가진 넌 사랑해 그댄 나의,1
친구랑 오셔도 좋고 혼자 오셔도 좋아요 대형이라 단체로 오시는 것도 좋을 것 같아요 초코보 라벤더 구 번지 동부에테,1
난 진짜 저 우디공 모먼트가 좋아 죽겟음 아,1
마이킹한 드럼소리 오랜만이네 땜삥 좋다,1
이 옷 진짜 변태같고 좋다,1
어떡해 요 인간 포카리 스웨트를 어쩜 좋아,1
그냥 너무 좋아 사랑해,1
만에라나 마주치면 그냥 나를 아미밤으로 봐줬으면 낯가림 방지,1
죽 을 래,1
금이라도 좋다는 말이 뭔지 진짜 한참고민햇네,1
오늘 시은이가 나올까 나와도 좋고 안나와도 좋지만 항상 아프지 말고 건강하렴 쮸왑,1
내 안경 진짜 그거는 햄넷 진짜 표현하는 거 미쳐 말하는 톤 떨림과 내용이 모든 걸 불안하다고 표현하는데 표정은 그렇지 않은 게 진짜 너무 좋아 미치겠음 아무것도 모르는 리차드만 표정에서 여유,1
하 하햫 이게 좋아 해야 하는지 정말 모르겠어서 하하 고민이에요,1
이상형 목소리좋고 키 이상에 손 잘생겨야하고 옷 잘입으면 좋고 머리카락 복실복실 다정한사람,1
좋아요 좋다 신이라고 계시를 받앗는데 우울한일만 생기고 그래서 사람들이 하는데 담날 좋은일 생기고 의도치않게 뭔가 생기면 의미를 깨달은 사람은 아 신은 이걸 깨닫게 하실려햇던거야 라면서 고마워하는데 배,1
좋아 나랑 컾흘하자 이오이,1
나랑 음악 코드 맞는 분들 기몽초라고 팝송유튜버 있는데 진짜 영상도 좋고 노래 선곡도 좋아요,1
그거 아시나요 제가 기다리고 있었습니다 퇴근하실 때마다 저도 매번 속으로 같이 기뻐하고 있었어요 그림 너무 귀엽고 닉넴도 귀엽고 미도치아 이야기도 좋고 그냥 아무거나 올려,1
원래 추위를 타는 것이 이런 이유였다 차가운 손이 떨리고 있으니 힘들었지백현아 다음에 무슨 일이 있어도 좋고 나쁨 모두 첫 시간에 우리에게 알려 주세요 제발너 정말 대단해 변백현견지해 주셔서 감사합,1
아 진짜 나 이 페어 너무 좋아 막 또 순삭이다,1
이어폰 하나를 나눠끼고 여름에 걸맞는 노래를 들으며 걸어가다가 마침 밤바람도 좋고 기분도 좋아서 아무렇지도 않게 보쿠토가 난 아카아시가 너 무 좋아 라고 내뱉으면 한 초 뒤에 무슨 말을 했는지 뒤늦게,1
말까면확친해져 굿 좋아,1
